word,phonemes
PREGNANT,P R EH G N AH N T
TWICE,T W AY S
CLASSIFICATION,K L AE S AH F AH K EY SH AH N
PHYSICIAN,F AH Z IH SH AH N
HOLLYWOOD,HH AA L IY W UH D
WIKIPEDIA,W IH K IY P IY D IY AH
CELLULAR,S EH L Y AH L ER
NORWAY,N AO R W EY
VERMONT,V ER M AA N T
ASKING,AE S K IH NG
BLOCKS,B L AA K S
LO,L OW
SPIRITUAL,S P IH R IH CH UW AH L
HUNTING,HH AH N T IH NG
DIABETES,D AY AH B IY T IY Z
SUIT,S UW T
SHIFT,SH IH F T
CHIP,CH IH P
RES,R EY Z
SIT,S IH T
BODIES,B AA D IY Z
PHOTOGRAPHS,F OW T AH G R AE F S
CUTTING,K AH T IH NG
WOW,W AW
SIMON,S AY M AH N
WRITERS,R AY T ER Z
MARKS,M AA R K S
FLEXIBLE,F L EH K S AH B AH L
LOVED,L AH V D
MAPPING,M AE P IH NG
NUMEROUS,N UW M ER AH S
RELATIVELY,R EH L AH T IH V L IY
BIRDS,B ER D Z
CHAR,CH AA R
INDEXED,IH N D EH K S T
PITTSBURGH,P IH T S B ER G
SUPERIOR,S UW P IH R IY ER
SAVED,S EY V D
PAYING,P EY IH NG
CARTOON,K AA R T UW N
SHOTS,SH AA T S
CARBON,K AA R B AH N
SPENDING,S P EH N D IH NG
COMFORTABLE,K AH M F ER T AH B AH L
MAGNETIC,M AE G N EH T IH K
REGISTRY,R EH JH IH S T R IY
CRISIS,K R AY S AH S
OUTLOOK,AW T L UH K
MASSIVE,M AE S IH V
DENMARK,D EH N M AA R K
BRIGHT,B R AY T
TREAT,T R IY T
HEADER,HH EH D ER
POVERTY,P AA V ER T IY
FORMED,F AO R M D
ECHO,EH K OW
QUE,K Y UW
GRID,G R IH D
SHEETS,SH IY T S
PATRICK,P AE T R IH K
EXPERIMENTAL,IH K S P EH R IH M EH N T AH L
REVOLUTION,R EH V AH L UW SH AH N
CONSOLIDATION,K AH N S AA L AH D EY SH AH N
DISPLAYS,D IH S P L EY Z
PLASMA,P L AE Z M AH
ALLOWING,AH L AW IH NG
EARNINGS,ER N IH NG Z
MYSTERY,M IH S T ER IY
DEPENDENT,D IH P EH N D AH N T
MECHANICAL,M AH K AE N IH K AH L
JOURNEY,JH ER N IY
DELAWARE,D EH L AH W EH R
BIDDING,B IH D IH NG
CONSULTANTS,K AH N S AH L T AH N T S
RISKS,R IH S K S
BANNER,B AE N ER
APPLICANT,AE P L IH K AH N T
CHARTER,CH AA R T ER
FIG,F IH G
COUNTIES,K AW N T IY Z
ACQUISITION,AE K W AH Z IH SH AH N
PORTS,P AO R T S
RECOGNIZED,R EH K AH G N AY Z D
DREAMS,D R IY M Z
BLOGGER,B L AO G ER
NOTIFICATION,N OW T AH F AH K EY SH AH N
LICENSING,L AY S AH N S IH NG
STANDS,S T AE N D Z
TEACH,T IY CH
OCCURRED,AH K ER D
TEXTBOOKS,T EH K S T B UH K S
PULL,P UH L
HAIRY,HH EH R IY
CLEVELAND,K L IY V L AH N D
SEMINAR,S EH M AH N AA R
SPECIFY,S P EH S AH F AY
ACCESSIBILITY,AE K S EH S AH B IH L IH T IY
DUTCH,D AH CH
FORMATS,F AO R M AE T S
TAB,T AE B
DEPENDS,D IH P EH N D Z
BOOTS,B UW T S
HOLDS,HH OW L D Z
SI,S IY
POLAND,P OW L AH N D
FOLDER,F OW L D ER
COMPLETION,K AH M P L IY SH AH N
UPLOAD,AH P L OW D
PULSE,P AH L S
UNIVERSITIES,Y UW N AH V ER S AH T IY Z
TECHNIQUE,T EH K N IY K
CONTRACTORS,K AA N T R AE K T ER Z
VOTING,V OW T IH NG
COURTS,K AO R T S
NOTICES,N OW T IH S IH Z
SUBSCRIPTIONS,S AH B S K R IH P SH AH N Z
CALCULATE,K AE L K Y AH L EY T
ALEXANDER,AE L IH G Z AE N D ER
BROADCAST,B R AO D K AE S T
CONVERTED,K AH N V ER T IH D
METRO,M EH T R OW
TOSHIBA,T OW SH IY B AH
ANNIVERSARY,AE N AH V ER S ER IY
IMPROVEMENTS,IH M P R UW V M AH N T S
STRIP,S T R IH P
SPECIFICATION,S P EH S IH F IH K EY SH AH N
PEARL,P ER L
ACCIDENT,AE K S AH D AH N T
NICK,N IH K
ACCESSIBLE,AE K S EH S AH B AH L
ACCESSORY,AE K S EH S ER IY
RESIDENT,R EH Z IH D AH N T
PLOT,P L AA T
POSSIBLY,P AA S AH B L IY
AIRLINE,EH R L AY N
REPRESENTATION,R EH P R AH Z EH N T EY SH AH N
PUMP,P AH M P
EXISTS,IH G Z IH S T S
ARRANGEMENTS,ER EY N JH M AH N T S
SMOOTH,S M UW DH
STRIKE,S T R AY K
BIRMINGHAM,B ER M IH NG HH AE M
FLASHING,F L AE SH IH NG
AFTERNOON,AE F T ER N UW N
THREAT,TH R EH T
SITTING,S IH T IH NG
CONSULTANT,K AH N S AH L T AH N T
CONTROLLER,K AH N T R OW L ER
OWNERSHIP,OW N ER SH IH P
COMMITTEES,K AH M IH T IY Z
PENIS,P IY N IH S
LEGISLATIVE,L EH JH AH S L EY T IH V
RESEARCHERS,R IY S ER CH ER Z
VIETNAM,V IY EH T N AA M
TRAILER,T R EY L ER
ANNE,AE N
CASTLE,K AE S AH L
GARDENS,G AA R D AH N Z
MISSED,M IH S T
MALAYSIA,M AH L EY ZH AH
UNSUBSCRIBE,AH N S AH B S K R AY B
ANTIQUE,AE N T IY K
LABELS,L EY B AH L Z
WILLING,W IH L IH NG
BIO,B AY OW
MOLECULAR,M AH L EH K Y AH L ER
ACTING,AE K T IH NG
HEADS,HH EH D Z
STORED,S T AO R D
EXAM,IH G Z AE M
LOGOS,L OW G OW Z
RESIDENCE,R EH Z IH D AH N S
ATTORNEYS,AH T ER N IY Z
ANTIQUES,AE N T IY K S
RYAN,R AY AH N
STRANGE,S T R EY N JH
SUSTAINABLE,S AH S T EY N AH B AH L
PHILIPPINES,F IH L AH P IY N Z
STATISTICAL,S T AH T IH S T IH K AH L
BEDS,B EH D Z
BREASTS,B R EH S T S
MENTION,M EH N SH AH N
GREY,G R EY
PARALLEL,P EH R AH L EH L
HONDA,HH AO N D AH
AMENDED,AH M EH N D IH D
BILLS,B IH L Z
BOLD,B OW L D
BATHROOM,B AE TH R UW M
STABLE,S T EY B AH L
OPERA,AA P R AH
DEFINITIONS,D EH F AH N IH SH AH N Z
DOCTORS,D AA K T ER Z
LESSON,L EH S AH N
CINEMA,S IH N AH M AH
ASSET,AE S EH T
SCAN,S K AE N
ELECTIONS,IH L EH K SH AH N Z
DRINKING,D R IH NG K IH NG
REACTION,R IY AE K SH AH N
BLANK,B L AE NG K
ENHANCED,EH N HH AE N S T
ENTITLED,EH N T AY T AH L D
SEVERE,S AH V IH R
GENERATE,JH EH N ER EY T
STAINLESS,S T EY N L AH S
NEWSPAPERS,N UW Z P EY P ER Z
HOSPITALS,HH AA S P IH T AH L Z
DELUXE,D AH L AH K S
HUMOR,HH Y UW M ER
MONITORS,M AA N AH T ER Z
EXCEPTION,IH K S EH P SH AH N
DURATION,D UH R EY SH AH N
BULK,B AH L K
SUCCESSFULLY,S AH K S EH S F AH L IY
INDONESIA,IH N D OW N IY ZH AH
PURSUANT,P ER S UW AH N T
FABRIC,F AE B R IH K
VISITS,V IH Z IH T S
PRIMARILY,P R AY M EH R AH L IY
TIGHT,T AY T
DOMAINS,D OW M EY N Z
CAPABILITIES,K EY P AH B IH L AH T IY Z
RECOMMENDATION,R EH K AH M AH N D EY SH AH N
FLYING,F L AY IH NG
SIN,S IH N
BERLIN,B ER L IH N
CUTE,K Y UW T
ORGANIZED,AO R G AH N AY Z D
PARA,P EH R AH
SIEMENS,S IY M AH N Z
ADOPTION,AH D AA P SH AH N
IMPROVING,IH M P R UW V IH NG
EXPENSIVE,IH K S P EH N S IH V
MEANT,M EH N T
CAPTURE,K AE P CH ER
BUFFALO,B AH F AH L OW
PLANE,P L EY N
EXPLAINED,IH K S P L EY N D
SEED,S IY D
DESIRE,D IH Z AY ER
EXPERTISE,EH K S P ER T IY Z
MECHANISM,M EH K AH N IH Z AH M
CAMPING,K AE M P IH NG
MEETS,M IY T S
WELFARE,W EH L F EH R
PEER,P IH R
MARKED,M AA R K T
DRIVEN,D R IH V AH N
MEASURED,M EH ZH ER D
BOTTLE,B AA T AH L
AGREEMENTS,AH G R IY M AH N T S
CONSIDERING,K AH N S IH D ER IH NG
MARSHALL,M AA R SH AH L
MASSAGE,M AH S AA ZH
RUBBER,R AH B ER
CONCLUSION,K AH N K L UW ZH AH N
CLOSING,K L OW Z IH NG
TAMPA,T AE M P AH
MEAT,M IY T
LEGEND,L EH JH AH N D
GRACE,G R EY S
SUSAN,S UW Z AH N
ADAMS,AE D AH M Z
PYTHON,P AY TH AA N
MONSTER,M AA N S T ER
ALEX,AE L AH K S
BANG,B AE NG
VILLA,V IH L AH
BONE,B OW N
COLUMNS,K AA L AH M Z
DISORDERS,D IH S AO R D ER Z
BUGS,B AH G Z
COLLABORATION,K AH L AE B ER EY SH AH N
HAMILTON,HH AE M AH L T AH N
DETECTION,D IH T EH K SH AH N
COOKIES,K UH K IY Z
INNER,IH N ER
FORMATION,F AO R M EY SH AH N
TUTORIAL,T UW T AO R IY AH L
MED,M EH D
ENGINEERS,EH N JH AH N IH R Z
CRUISES,K R UW Z IH Z
GATE,G EY T
HOLDER,HH OW L D ER
PROPOSALS,P R AH P OW Z AH L Z
MODERATOR,M AA D ER EY T ER
TUTORIALS,T UW T AO R IY AH L Z
SETTLEMENT,S EH T AH L M AH N T
PORTUGAL,P AO R CH AH G AH L
LAWRENCE,L AO R AH N S
ROMAN,R OW M AH N
DUTIES,D UW T IY Z
EROTIC,IH R AA T IH K
TONE,T OW N
ETHICS,EH TH IH K S
FOREVER,F ER EH V ER
DRAGON,D R AE G AH N
BUSY,B IH Z IY
CAPTAIN,K AE P T AH N
FANTASTIC,F AE N T AE S T IH K
IMAGINE,IH M AE JH AH N
BRINGS,B R IH NG Z
HEATING,HH IY T IH NG
LEG,L EH G
NECK,N EH K
WING,W IH NG
GOVERNMENTS,G AH V ER N M AH N T S
PURCHASING,P ER CH AH S IH NG
STEREO,S T EH R IY OW
TASTE,T EY S T
DEALING,D IY L IH NG
COMMIT,K AH M IH T
TINY,T AY N IY
OPERATIONAL,AA P ER EY SH AH N AH L
RAIL,R EY L
AIRLINES,EH R L AY N Z
LIBERAL,L IH B ER AH L
JAY,JH EY
TRIPS,T R IH P S
GAP,G AE P
SIDES,S AY D Z
TURNS,T ER N Z
CORRESPONDING,K AO R AH S P AA N D IH NG
DESCRIPTIONS,D IH S K R IH P SH AH N Z
BELT,B EH L T
DETERMINATION,D IH T ER M AH N EY SH AH N
ANIMATION,AE N AH M EY SH AH N
ORACLE,AO R AH K AH L
ER,ER
MATTHEW,M AE TH Y UW
LEASE,L IY S
AVIATION,EY V IY EY SH AH N
HOBBIES,HH AA B IY Z
PROUD,P R AW D
DISASTER,D IH Z AE S T ER
COMMANDS,K AH M AE N D Z
TELECOMMUNICATIONS,T EH L AH K AH M Y UW N AH K EY SH AH N Z
INSTRUCTOR,IH N S T R AH K T ER
GIANT,JH AY AH N T
ACHIEVED,AH CH IY V D
INJURIES,IH N JH ER IY Z
SHIPPED,SH IH P T
BESTIALITY,B EH S CH AE L IH T IY
SEATS,S IY T S
APPROACHES,AH P R OW CH IH Z
BIZ,B IH Z
ALARM,AH L AA R M
ANTHONY,AE N TH AO N IY
NINTENDO,N IH N T EH N D OW
LOADING,L OW D IH NG
STAMPS,S T AE M P S
APPEARED,AH P IH R D
FRANKLIN,F R AE NG K L IH N
ANGLE,AE NG G AH L
ROB,R AA B
VINYL,V AY N AH L
HIGHLIGHTS,HH AY L AY T S
MINING,M AY N IH NG
DESIGNERS,D IH Z AY N ER Z
WORST,W ER S T
IMAGING,IH M IH JH IH NG
BETTING,B EH T IH NG
LIBERTY,L IH B ER T IY
WYOMING,W AY OW M IH NG
BLACKJACK,B L AE K JH AE K
ARGENTINA,AA R JH AH N T IY N AH
POSSIBILITY,P AA S AH B IH L AH T IY
ANALYST,AE N AH L IH S T
COMMISSIONER,K AH M IH SH AH N ER
DANGEROUS,D EY N JH ER AH S
GARAGE,G ER AA ZH
EXCITING,IH K S AY T IH NG
RELIABILITY,R IY L AY AH B IH L AH T IY
RESPECTIVELY,R IH S P EH K T IH V L IY
VOLUNTEERS,V AA L AH N T IH R Z
ATTACHMENT,AH T AE CH M AH N T
MORGAN,M AO R G AH N
DERIVED,D ER AY V D
PLEASURE,P L EH ZH ER
HONOR,AA N ER
ASP,AE S P
EAGLE,IY G AH L
DESKTOPS,D EH S K T AA P S
PANTS,P AE N T S
COLUMBUS,K AH L AH M B AH S
NURSE,N ER S
APPOINTMENT,AH P OY N T M AH N T
WORKSHOPS,W ER K SH AA P S
QUIET,K W AY AH T
LUCK,L AH K
PRODUCER,P R AH D UW S ER
RESPONSIBILITIES,R IY S P AA N S AH B IH L AH T IY Z
CHEESE,CH IY Z
COMIC,K AA M IH K
CAREFULLY,K EH R F AH L IY
JET,JH EH T
INVESTORS,IH N V EH S T ER Z
CROWN,K R AW N
PAR,P AA R
UNDERGROUND,AH N D ER G R AW N D
DIAGNOSIS,D AY AH G N OW S AH S
MAKER,M EY K ER
CRACK,K R AE K
PRINCIPLE,P R IH N S AH P AH L
PICKS,P IH K S
VACATIONS,V EY K EY SH AH N Z
GANG,G AE NG
SEMESTER,S AH M EH S T ER
FETISH,F EH T IH SH
APPLIES,AH P L AY Z
CASINOS,K AH S IY N OW Z
APPEARANCE,AH P IH R AH N S
SMOKE,S M OW K
APACHE,AH P AE CH IY
FILTERS,F IH L T ER Z
INCORPORATED,IH N K AO R P ER EY T IH D
CRAFT,K R AE F T
CAKE,K EY K
NOTEBOOKS,N OW T B UH K S
APART,AH P AA R T
FELLOW,F EH L OW
BLIND,B L AY N D
LOUNGE,L AW N JH
MAD,M AE D
ALGORITHM,AE L G ER IH DH AH M
COINS,K OY N Z
ANDY,AE N D IY
GROSS,G R OW S
STRONGLY,S T R AO NG L IY
VALENTINE,V AE L AH N T AY N
HILTON,HH IH L T AH N
KEN,K EH N
PROTEINS,P R OW T IY N Z
HORROR,HH AO R ER
FAMILIAR,F AH M IH L Y ER
CAPABLE,K EY P AH B AH L
DOUGLAS,D AH G L AH S
TILL,T IH L
INVOLVING,IH N V AA L V IH NG
PEN,P EH N
INVESTING,IH N V EH S T IH NG
CHRISTOPHER,K R IH S T AH F ER
EPSON,EH P S AH N
SHOE,SH UW
VICTORY,V IH K T AH R IY
SAND,S AE N D
TERRORISM,T EH R AH R IH Z AH M
JOY,JH OY
EDITIONS,IH D IH SH AH N Z
MAINLY,M EY N L IY
ETHNIC,EH TH N IH K
RAN,R AE N
PARLIAMENT,P AA R L AH M EH N T
ACTOR,AE K T ER
FINDS,F AY N D Z
SEAL,S IY L
SITUATIONS,S IH CH UW EY SH AH N Z
ALLOCATED,AE L AH K EY T IH D
VERTICAL,V ER T IH K AH L
CORRECTIONS,K ER EH K SH AH N Z
STRUCTURAL,S T R AH K CH ER AH L
MUNICIPAL,M Y UW N IH S AH P AH L
DESCRIBES,D IH S K R AY B Z
PRIZE,P R AY Z
OCCURS,AH K ER Z
JON,JH AA N
ABSOLUTE,AE B S AH L UW T
CONSISTS,K AH N S IH S T S
ANYTIME,EH N IY T AY M
SUBSTANCE,S AH B S T AH N S
PROHIBITED,P R OW HH IH B AH T AH D
ADDRESSED,AH D R EH S T
LIES,L AY Z
PIPE,P AY P
SOLDIERS,S OW L JH ER Z
GUARDIAN,G AA R D IY AH N
LECTURE,L EH K CH ER
SIMULATION,S IH M Y AH L EY SH AH N
LAYOUT,L EY AW T
ILL,IH L
CONCENTRATION,K AA N S AH N T R EY SH AH N
CLASSICS,K L AE S IH K S
LBS,P AW N D Z
LAY,L EY
INTERPRETATION,IH N T ER P R IH T EY SH AH N
DIRTY,D ER T IY
DECK,D EH K
WAYNE,W EY N
DONATE,D OW N EY T
TAUGHT,T AO T
WORKER,W ER K ER
OPTIMIZATION,AA P T IH M IH Z EY SH AH N
ALIVE,AH L AY V
TEMPLE,T EH M P AH L
PROVE,P R UW V
DISCOVERED,D IH S K AH V ER D
WINGS,W IH NG Z
BREAKS,B R EY K S
GENETIC,JH AH N EH T IH K
RESTRICTIONS,R IY S T R IH K SH AH N Z
PARTICIPATING,P AA R T IH S AH P EY T IH NG
WATERS,W AO T ER Z
PROMISE,P R AA M AH S
THIN,TH IH N
EXHIBITION,EH K S AH B IH SH AH N
RIDGE,R IH JH
MODEM,M OW D AH M
HARRIS,HH EH R IH S
BRINGING,B R IH NG IH NG
SICK,S IH K
DOSE,D OW S
TIFFANY,T IH F AH N IY
TROPICAL,T R AA P IH K AH L
COLLECT,K AH L EH K T
BET,B EH T
COMPOSITION,K AA M P AH Z IH SH AH N
TOYOTA,T OW Y OW T AH
STREETS,S T R IY T S
NATIONWIDE,N EY SH AH N W AY D
VECTOR,V EH K T ER
DEFINITELY,D EH F AH N AH T L IY
SHAVED,SH EY V D
TURNING,T ER N IH NG
BUFFER,B AH F ER
PURPLE,P ER P AH L
COMMENTARY,K AA M AH N T EH R IY
LARRY,L EH R IY
LIMOUSINES,L IH M AH Z IY N Z
DEVELOPMENTS,D IH V EH L AH P M AH N T S
IMMIGRATION,IH M AH G R EY SH AH N
DESTINATIONS,D EH S T AH N EY SH AH N Z
LETS,L EH T S
MUTUAL,M Y UW CH UW AH L
PIPELINE,P AY P L AY N
NECESSARILY,N EH S AH S EH R AH L IY
SYNTAX,S IH N T AE K S
LI,L IY
ATTRIBUTE,AH T R IH B Y UW T
PRISON,P R IH Z AH N
SKILL,S K IH L
CHAIRS,CH EH R Z
EVERYDAY,EH V R IY D EY
APPARENTLY,AH P EH R AH N T L IY
SURROUNDING,S ER AW N D IH NG
MOUNTAINS,M AW N T AH N Z
MOVES,M UW V Z
POPULARITY,P AA P Y AH L EH R AH T IY
ETHERNET,IY TH ER N EH T
CHECKED,CH EH K T
EXHIBIT,IH G Z IH B IH T
THROW,TH R OW
TREND,T R EH N D
SIERRA,S IY EH R AH
VISIBLE,V IH Z AH B AH L
CATS,K AE T S
YA,Y AA
OLDEST,OW L D AH S T
RHODE,R OW D
BUSTY,B AH S T IY
COORDINATOR,K OW AO R D AH N EY T ER
OBVIOUSLY,AA B V IY AH S L IY
MERCURY,M ER K Y ER IY
STEVEN,S T IY V AH N
HANDBOOK,HH AE N D B UH K
GREG,G R EH G
NAVIGATE,N AE V AH G EY T
WORSE,W ER S
VICTIMS,V IH K T IH M Z
BURNING,B ER N IH NG
ESCAPE,IH S K EY P
SUBSTANTIAL,S AH B S T AE N SH AH L
PROGRESSIVE,P R AH G R EH S IH V
BOATS,B OW T S
GLANCE,G L AE N S
SCOTTISH,S K AA T IH SH
CHAMPIONSHIP,CH AE M P IY AH N SH IH P
ARCADE,AA R K EY D
RICHMOND,R IH CH M AH N D
SACRAMENTO,S AE K R AH M EH N T OW
IMPOSSIBLE,IH M P AA S AH B AH L
RON,R AA N
RUSSELL,R AH S AH L
TELLS,T EH L Z
OBVIOUS,AA B V IY AH S
DEPRESSION,D IH P R EH SH AH N
GRAPH,G R AE F
JUDGMENT,JH AH JH M AH N T
BEDROOMS,B EH D R UW M Z
TALKS,T AO K S
FILING,F AY L IH NG
FOSTER,F AA S T ER
PASSING,P AE S IH NG
AWARDED,AH W AO R D IH D
TESTIMONIALS,T EH S T IH M OW N IY AH L Z
MEMORABILIA,M EH M ER AH B IY L Y AH
CLINTON,K L IH N T AH N
MASTERS,M AE S T ER Z
BONDS,B AA N D Z
ALBERTA,AE L B ER T AH
EXPLANATION,EH K S P L AH N EY SH AH N
FOLK,F OW K
ORG,AO R G
COMMONS,K AA M AH N Z
CINCINNATI,S IH N S AH N AE T IY
SUBSECTION,S AH B S EH K SH AH N
FRAUD,F R AO D
ELECTRICITY,IH L EH K T R IH S AH T IY
SPECTRUM,S P EH K T R AH M
ARRIVAL,ER AY V AH L
OKAY,OW K EY
POTTERY,P AA T ER IY
EMPHASIS,EH M F AH S IH S
ROGER,R AA JH ER
ASPECT,AE S P EH K T
WORKPLACE,W ER K P L EY S
AWESOME,AO S AH M
MEXICAN,M EH K S AH K AH N
CONFIRMED,K AH N F ER M D
COUNTS,K AW N T S
PRICED,P R AY S T
WALLPAPERS,W AO L P EY P ER Z
CRASH,K R AE SH
LIFT,L IH F T
DESIRED,D IH Z AY ER D
INTER,IH N T ER
ASSUMES,AH S UW M Z
HEIGHTS,HH AY T S
SHADOW,SH AE D OW
RIDING,R AY D IH NG
INFECTION,IH N F EH K SH AH N
LISA,L IY S AH
EXPENSE,IH K S P EH N S
GROVE,G R OW V
ELIGIBILITY,EH L IH JH AH B IH L IH T IY
VENTURE,V EH N CH ER
CLINIC,K L IH N IH K
KOREAN,K AO R IY AH N
HEALING,HH IY L IH NG
PRINCESS,P R IH N S EH S
MALL,M AO L
SPRAY,S P R EY
STUDIOS,S T UW D IY OW Z
INVOLVEMENT,IH N V AA L V M AH N T
DAD,D AE D
BUTTONS,B AH T AH N Z
PLACEMENT,P L EY S M AH N T
OBSERVATIONS,AA B Z ER V EY SH AH N Z
WINNERS,W IH N ER Z
EXTEND,IH K S T EH N D
ROADS,R OW D Z
SUBSEQUENT,S AH B S AH K W AH N T
PAT,P AE T
DUBLIN,D AH B L IH N
ROLLING,R OW L IH NG
FELL,F EH L
MOTORCYCLE,M OW T ER S AY K AH L
YARD,Y AA R D
DISCLOSURE,D IH S K L OW ZH ER
ESTABLISHMENT,IH S T AE B L IH SH M AH N T
MEMORIES,M EH M ER IY Z
NELSON,N EH L S AH N
TE,T IY
ARRIVED,ER AY V D
CREATES,K R IY EY T S
COCKS,K AA K S
AV,EY V IY
MAYOR,M EY ER
MURDER,M ER D ER
SEAN,SH AO N
SENATOR,S EH N AH T ER
YIELD,Y IY L D
PRESENTATIONS,P R EH Z AH N T EY SH AH N Z
GRADES,G R EY D Z
CARTOONS,K AA R T UW N Z
POUR,P AO R
REG,R EH G
LODGING,L AA JH IH NG
DUST,D AH S T
HENCE,HH EH N S
WIKI,W IH K IY
ENTIRELY,IH N T AY ER L IY
REPLACED,R IY P L EY S T
RADAR,R EY D AA R
RESCUE,R EH S K Y UW
UNDERGRADUATE,AH N D ER G R AE JH AH W AH T
REDUCING,R IH D UW S IH NG
STOPPED,S T AA P T
OCCUPATION,AA K Y AH P EY SH AH N
LAKES,L EY K S
BUTT,B AH T
DONATIONS,D OW N EY SH AH N Z
CLOSELY,K L OW S L IY
RADIATION,R EY D IY EY SH AH N
SERIOUSLY,S IH R IY AH S L IY
KINGS,K IH NG Z
SHOOTING,SH UW T IH NG
KENT,K EH N T
ADDS,AE D Z
FLAGS,F L AE G Z
BAKER,B EY K ER
LAUNCHED,L AO N CH T
ELSEWHERE,EH L S W EH R
POLLUTION,P AH L UW SH AH N
CONSERVATIVE,K AH N S ER V AH T IH V
SHOCK,SH AA K
WALLS,W AO L Z
ABROAD,AH B R AO D
EBONY,EH B AH N IY
TIE,T AY
WARD,W AO R D
DRAWN,D R AO N
ARTHUR,AA R TH ER
IAN,IY AH N
VISITED,V IH Z IH T IH D
WALKER,W AO K ER
DEMONSTRATE,D EH M AH N S T R EY T
ATMOSPHERE,AE T M AH S F IH R
SUGGESTS,S AH JH EH S T S
KISS,K IH S
BEAST,B IY S T
RA,R AA
OPERATED,AA P ER EY T AH D
EXPERIMENT,IH K S P EH R AH M AH N T
TARGETS,T AA R G AH T S
OVERSEAS,OW V ER S IY Z
DODGE,D AA JH
COUNSEL,K AW N S AH L
FEDERATION,F EH D ER EY SH AH N
PIZZA,P IY T S AH
YARDS,Y AA R D Z
ASSIGNMENT,AH S AY N M AH N T
CHEMICALS,K EH M IH K AH L Z
GORDON,G AO R D AH N
MOD,M AO D
FARMERS,F AA R M ER Z
QUERIES,K W IH R IY Z
RUSH,R AH SH
UKRAINE,Y UW K R EY N
ABSENCE,AE B S AH N S
NEAREST,N IH R AH S T
CLUSTER,K L AH S T ER
VENDORS,V EH N D ER Z
YOGA,Y OW G AH
SERVES,S ER V Z
WOODS,W UH D Z
LAMP,L AE M P
RICO,R IY K OW
PARTIAL,P AA R SH AH L
SHOPPERS,SH AA P ER Z
PHIL,F IH L
EVERYBODY,EH V R IY B AA D IY
COUPLES,K AH P AH L Z
NASHVILLE,N AE SH V IH L
RANKING,R AE NG K IH NG
JOKES,JH OW K S
SIMPSON,S IH M P S AH N
SUBLIME,S AH B L AY M
PALACE,P AE L AH S
GLAD,G L AE D
WINS,W IH N Z
MEASUREMENTS,M EH ZH ER M AH N T S
VERIFY,V EH R AH F AY
GLOBE,G L OW B
TRUSTED,T R AH S T IH D
COPPER,K AA P ER
MILWAUKEE,M IH L W AO K IY
RACK,R AE K
MEDICATION,M EH D AH K EY SH AH N
WAREHOUSE,W EH R HH AW S
SHAREWARE,SH EH R W EH R
KERRY,K EH R IY
SUPPOSED,S AH P OW Z D
ORDINARY,AO R D AH N EH R IY
GHOST,G OW S T
VIOLATION,V AY AH L EY SH AH N
CONFIGURE,K AH N F IH G Y ER
STABILITY,S T AH B IH L IH T IY
APPLYING,AH P L AY IH NG
SOUTHWEST,S AW TH W EH S T
PRIDE,P R AY D
INSTITUTIONAL,IH N S T IH T UW SH AH N AH L
EXPECTATIONS,EH K S P EH K T EY SH AH N Z
INDEPENDENCE,IH N D IH P EH N D AH N S
KNOWING,N OW IH NG
REPORTER,R IH P AO R T ER
METABOLISM,M AH T AE B AH L IH Z AH M
KEITH,K IY TH
CHAMPION,CH AE M P IY AH N
CLOUDY,K L AW D IY
LINDA,L IH N D AH
PERSONALLY,P ER S AH N AH L IY
CHILE,CH IH L IY
ANNA,AE N AH
SOLO,S OW L OW
SENTENCE,S EH N T AH N S
THROAT,TH R OW T
IGNORE,IH G N AO R
MARIA,M ER IY AH
UNIFORM,Y UW N AH F AO R M
EXCELLENCE,EH K S AH L AH N S
WEALTH,W EH L TH
TALL,T AO L
SOMEWHERE,S AH M W EH R
VACUUM,V AE K Y UW M
DANCING,D AE N S IH NG
ATTRIBUTES,AH T R IH B Y UW T S
RECOGNIZE,R EH K AH G N AY Z
BRASS,B R AE S
WRITES,R AY T S
OUTCOMES,AW T K AH M Z
SURVIVAL,S ER V AY V AH L
QUEST,K W EH S T
PUBLISH,P AH B L IH SH
SCREENING,S K R IY N IH NG
TOE,T OW
THUMBNAIL,TH AH M N EY L
TRANS,T R AE N Z
JONATHAN,JH AA N AH TH AH N
NOVA,N OW V AH
LIFETIME,L AY F T AY M
PIONEER,P AY AH N IH R
BOOTY,B UW T IY
ACROBAT,AE K R AH B AE T
PLATES,P L EY T S
ACRES,EY K ER Z
VENUE,V EH N Y UW
ATHLETIC,AE TH L EH T IH K
THERMAL,TH ER M AH L
BEHAVIOUR,B IH HH EY V Y ER
VITAL,V AY T AH L
TELLING,T EH L IH NG
FAIRLY,F EH R L IY
COASTAL,K OW S T AH L
CHARITY,CH EH R IH T IY
INTELLIGENT,IH N T EH L AH JH AH N T
EDINBURGH,EH D AH N B ER OW
EXCEL,IH K S EH L
MODES,M OW D Z
OBLIGATION,AA B L AH G EY SH AH N
CAMPBELL,K AE M B AH L
WAKE,W EY K
HARBOR,HH AA R B ER
HUNGARY,HH AH NG G ER IY
REALIZE,R IY AH L AY Z
REGARDLESS,R AH G AA R D L AH S
ENEMY,EH N AH M IY
PUZZLE,P AH Z AH L
RISING,R AY Z IH NG
ALUMINUM,AH L UW M AH N AH M
WELLS,W EH L Z
OPENS,OW P AH N Z
INSIGHT,IH N S AY T
SHIT,SH IH T
SECRETS,S IY K R IH T S
LUCKY,L AH K IY
LATTER,L AE T ER
